countries,countries_code,year,real_gdp_growth,real_gdp_capita,trade_open,industry_value_gdp,natural_rent_gdp,nomina_gdp
Isle of Man,IMN,2014,5.155303088,85194.62438,..,8.257548735,0,7708834951
Isle of Man,IMN,2015,-0.385798408,85126.97047,..,8.706772725,0,7085288006
Isle of Man,IMN,2016,6.952311475,90975.3085,..,7.9069983,0,6846691871
Isle of Man,IMN,2017,2.837739696,93205.59486,..,7.431955871,0,6979581725
Isle of Man,IMN,2018,2.213405599,94743.95714,..,8.021557795,0,7491969313
Isle of Man,IMN,2019,..,..,..,..,..,..
Israel,ISR,1995,..,27024.50554,62.49657648,24.70572818,0.003178779,1.01E+11
Israel,ISR,1996,4.998515157,27642.51622,61.02478432,24.79563854,0.003819241,1.10E+11
Israel,ISR,1997,3.876010138,28005.44265,60.32658763,24.74776195,0.004159399,1.15E+11
Israel,ISR,1998,3.982470917,28462.35209,59.63627653,24.19190151,0.002769266,1.16E+11
Israel,ISR,1999,3.090237414,28604.16699,67.67623452,23.56451775,0.003868243,1.17E+11
Israel,ISR,2000,7.546501633,29960.57133,71.03763224,23.25691629,0.00194549,1.33E+11
Israel,ISR,2001,0.099450952,29291.72552,64.84431769,21.71972951,0.001038737,1.31E+11
Israel,ISR,2002,0.04897357,28721.73354,68.52251637,21.5058117,0.001132405,1.21E+11
Israel,ISR,2003,1.123803391,28524.81075,69.81894947,21.89472189,0.000879871,1.27E+11
Israel,ISR,2004,4.20130921,29202.44774,78.01754651,21.28725968,0.023776752,1.36E+11
Israel,ISR,2005,3.829403549,29790.8879,81.58459938,21.50989797,0.04861565,1.43E+11
Israel,ISR,2006,5.593636168,30906.06469,81.36819968,22.14699564,0.09905713,1.54E+11
Israel,ISR,2007,5.742456602,32105.51176,81.80568837,22.25068491,0.130441434,1.79E+11
Israel,ISR,2008,2.999678667,32486.27241,77.50495182,21.78949175,0.404043138,2.16E+11
Israel,ISR,2009,0.925296246,32012.48411,63.8973378,20.84891047,0.316836248,2.07E+11
Israel,ISR,2010,5.58024614,33187.04324,67.64661399,21.06030972,0.169498768,2.34E+11
Israel,ISR,2011,4.626407467,34086.60707,71.11440495,20.74639927,0.307581504,2.61E+11
Israel,ISR,2012,2.430918053,34276.55026,72.18795985,20.89766515,0.296059986,2.57E+11
Israel,ISR,2013,4.199807588,35055.79806,65.73331311,20.60137749,0.329848101,2.93E+11
Israel,ISR,2014,3.92086116,35737.66081,62.98281823,20.312095,0.303025415,3.10E+11
Israel,ISR,2015,2.218113151,35813.71341,59.82572481,20.16533233,0.246481302,3.00E+11
Israel,ISR,2016,3.826574872,36462.31124,58.62016162,19.34691141,0.163437957,3.19E+11
Israel,ISR,2017,3.555612725,37033.78133,57.41341104,18.92635885,0.150501061,3.53E+11
Israel,ISR,2018,3.479370319,37591.06401,59.6708333,18.53624028,0.186586815,3.70E+11
Israel,ISR,2019,3.450279281,38152.73532,57.30807133,18.46452434,0.093395506,3.95E+11
Italy,ITA,1995,2.886836759,29253.32217,45.68455417,26.36108197,0.05712601,1.17E+12
Italy,ITA,1996,1.266784802,29615.57435,42.87869833,25.92161551,0.065763474,1.31E+12
Italy,ITA,1997,1.830212234,30141.65097,44.58850598,25.5248443,0.064624638,1.24E+12
Italy,ITA,1998,1.810615162,30678.57155,45.09273823,25.26445615,0.026428688,1.27E+12
Italy,ITA,1999,1.625727599,31172.0777,44.6207908,24.6817873,0.038100512,1.25E+12
Italy,ITA,2000,3.786955143,32337.89674,50.40558983,24.30930843,0.097525936,1.14E+12
Italy,ITA,2001,1.951371556,32950.4166,50.03480463,24.12080542,0.106121427,1.17E+12
Italy,ITA,2002,0.253942999,32984.9353,48.0579243,24.02951019,0.094124121,1.27E+12
Italy,ITA,2003,0.138626891,32884.16342,46.14884478,23.47936449,0.085481908,1.57E+12
Italy,ITA,2004,1.423594158,33137.1471,47.43033039,23.41895961,0.07978565,1.80E+12
Italy,ITA,2005,0.817848974,33244.39755,49.30101076,23.27159113,0.105920546,1.86E+12
Italy,ITA,2006,1.790639681,33738.12916,53.16817918,23.40095247,0.129016359,1.95E+12
Italy,ITA,2007,1.48707298,34067.38703,55.06145563,23.77192462,0.122512209,2.21E+12
Italy,ITA,2008,-0.962012841,33516.87829,54.4928758,23.60137642,0.147575194,2.40E+12
Italy,ITA,2009,-5.280937208,31602.55897,45.41876179,21.88480005,0.095120209,2.19E+12
Italy,ITA,2010,1.713295839,32045.28407,52.00618837,21.86576084,0.120885026,2.13E+12
Italy,ITA,2011,0.707333347,32216.498,55.14552246,21.74970363,0.167117955,2.29E+12
Italy,ITA,2012,-2.980905768,31172.01976,55.65472084,21.3450699,0.182342588,2.09E+12
Italy,ITA,2013,-1.841065451,30245.46146,54.8675794,21.17245852,0.163563984,2.14E+12
Italy,ITA,2014,-0.004547542,29967.86442,55.32211515,20.79842911,0.142323328,2.16E+12
Italy,ITA,2015,0.778304351,30230.2263,56.41817616,20.85638428,0.081836473,1.84E+12
Italy,ITA,2016,1.293462732,30673.30784,55.36760281,21.21794438,0.048940865,1.88E+12
Italy,ITA,2017,1.667859041,31231.66445,58.60417595,21.30040502,0.068196967,1.96E+12
Italy,ITA,2018,0.941737193,31585.76068,60.29760451,21.45118621,0.103771522,2.09E+12
Italy,ITA,2019,0.287449937,32043.90737,60.1080884,21.38062019,0.08904222,2.00E+12
Jamaica,JAM,1995,2.349957041,5159.781952,107.6518075,27.46162632,2.491970585,6577523825
Jamaica,JAM,1996,-0.113731206,5103.704612,97.72424196,25.48513798,2.806248164,7393883555
Jamaica,JAM,1997,-1.140459872,4996.129871,88.98483183,24.31178316,2.137571839,8400033894
Jamaica,JAM,1998,-2.334553543,4832.808751,84.47498537,22.96931239,1.85294245,8787195622
Jamaica,JAM,1999,1.047673871,4839.287842,84.23174689,22.95248745,1.46600797,8887061867
Jamaica,JAM,2000,0.878703548,4841.3157,89.51300605,22.56354482,1.495403223,9005064475
Jamaica,JAM,2001,1.344929564,4869.725706,84.8277346,22.31730126,1.522379798,9194717836
Jamaica,JAM,2002,1.997290944,4933.534334,81.84675543,21.32290593,1.113176073,9719017926
Jamaica,JAM,2003,3.666317593,5083.088171,88.15063084,21.49253457,1.06911353,9430230564
Jamaica,JAM,2004,1.3237251,5120.929448,89.31810407,22.25833961,1.721884188,10174664854
Jamaica,JAM,2005,0.893797936,5138.44741,90.48789334,21.9006506,1.984805567,11243868486
Jamaica,JAM,2006,2.89912535,5259.748096,100.7455988,21.22011485,2.665880089,11930171468
Jamaica,JAM,2007,1.431954037,5308.440332,101.2444221,21.31539962,2.880533467,12799593018
Jamaica,JAM,2008,-0.811736703,5239.532824,113.5774038,19.68812284,1.950769931,13709402085
Jamaica,JAM,2009,-4.345301858,4986.816494,86.88512433,18.09085934,1.292928758,12120460873
Jamaica,JAM,2010,-1.457147209,4888.579138,80.92040032,17.98633045,1.42633119,13220556883
Jamaica,JAM,2011,1.730376267,4945.948846,83.82182023,18.24902354,1.72517721,14444655300
Jamaica,JAM,2012,-0.61363604,4887.586951,82.04007835,17.99386056,1.336959662,14807086889
Jamaica,JAM,2013,0.517686013,4884.392,83.25957198,18.09906598,1.301885429,14264202737
Jamaica,JAM,2014,0.689822357,4889.986309,84.74094366,18.36515114,1.345293745,13899228824
Jamaica,JAM,2015,0.921487125,4907.927415,76.11752166,19.26603791,1.266112454,14188935948
Jamaica,JAM,2016,1.375223064,4949.369484,76.45515896,19.11207194,1.220533261,14077109397
Jamaica,JAM,2017,0.997123062,4973.724172,83.52317252,19.43705228,1.349621725,14808989993
Jamaica,JAM,2018,1.889923681,5043.54079,89.97790604,20.34859028,1.461882117,15730793853
Jamaica,JAM,2019,0.892291654,5065.374889,90.11060763,19.25358445,0.140914731,15830768550
Japan,JPN,1995,2.630999616,30171.16379,16.39010493,34.31644311,0.015630682,5.55E+12
Japan,JPN,1996,3.133870993,31046.17015,18.25386823,34.28595862,0.017521561,4.92E+12
Japan,JPN,1997,0.981228732,31276.19308,19.78351762,33.92870218,0.015795836,4.49E+12
Japan,JPN,1998,-1.270330495,30795.08889,19.00318622,33.37699307,0.013480203,4.10E+12
Japan,JPN,1999,-0.333929958,30636.26612,18.12563072,32.87231482,0.010885176,4.64E+12
Japan,JPN,2000,2.764647551,31430.63113,19.56237158,32.51358706,0.011328317,4.97E+12
Japan,JPN,2001,0.386103426,31476.05207,19.55960447,30.9812267,0.010886422,4.37E+12
Japan,JPN,2002,0.041962499,31416.12418,20.44712207,30.22260008,0.011186172,4.18E+12
Japan,JPN,2003,1.535125499,31830.21758,21.32612527,30.07892076,0.011872085,4.52E+12
Japan,JPN,2004,2.186115694,32515.1158,23.66435342,29.96693054,0.011537014,4.89E+12
Japan,JPN,2005,1.803900872,33098.54747,26.22995458,29.87170704,0.015136785,4.83E+12
Japan,JPN,2006,1.372350128,33531.51856,30.0163761,29.66557181,0.018418384,4.60E+12
Japan,JPN,2007,1.483969412,33990.03603,32.81657805,29.59729581,0.021804507,4.58E+12
Japan,JPN,2008,-1.224289001,33557.6454,34.12947654,28.78297644,0.024476917,5.11E+12
Japan,JPN,2009,-5.693236359,31651.08377,24.39016653,27.11121222,0.01982152,5.29E+12
Japan,JPN,2010,4.097917919,32942.20208,28.49847269,28.33597017,0.019286768,5.76E+12
Japan,JPN,2011,0.023809524,33011.13423,30.19496073,26.70143607,0.021232249,6.23E+12
Japan,JPN,2012,1.374750999,33518.44494,30.47091092,26.56264143,0.020154049,6.27E+12
Japan,JPN,2013,2.005100177,34239.88625,33.97876865,26.65074506,0.023126909,5.21E+12
Japan,JPN,2014,0.296205514,34386.90586,37.43143457,27.31362673,0.026013885,4.90E+12
Japan,JPN,2015,1.560626697,34960.63938,35.42740835,28.58371142,0.028211418,4.44E+12
Japan,JPN,2016,0.753826746,35264.81336,31.31024685,28.62994765,0.027082357,5.00E+12
Japan,JPN,2017,1.675331752,35914.64127,34.42321357,28.88242601,0.037551762,4.93E+12
Japan,JPN,2018,0.558851275,36188.62003,36.63892673,29.0635064,0.03595472,5.04E+12
Japan,JPN,2019,0.270304645,36362.35732,34.76097829,28.74788648,0.088973515,5.15E+12
Jordan,JOR,1995,6.200874441,3420.425244,124.5854734,24.65662689,0.079151186,6727446632
Jordan,JOR,1996,2.087020215,3385.565171,131.0429364,22.04498031,0.092939802,6928359238
Jordan,JOR,1997,3.308475912,3414.122228,120.7312917,22.38118393,0.096413917,7246188575
Jordan,JOR,1998,3.012172148,3449.069682,109.0516234,22.25066985,0.097016258,7912327362
Jordan,JOR,1999,3.389530747,3503.768455,104.4809297,21.82339797,0.065697064,8149106065
Jordan,JOR,2000,4.245712344,3587.826696,110.3336702,21.94581929,0.095564483,8460424401
Jordan,JOR,2001,5.269957377,3708.252573,109.2843778,22.14310552,0.103883947,8975689845
Jordan,JOR,2002,5.783808113,3848.82356,114.0395427,23.32352835,0.079268086,9582453032
Jordan,JOR,2003,4.161666999,3923.033844,115.7064591,23.57616805,0.092926677,10195660790
Jordan,JOR,2004,8.567214798,4147.537362,134.6253424,25.43437719,0.091530852,11411390409
Jordan,JOR,2005,8.146594891,4341.188718,146.9127807,25.52872999,0.100202419,12588665303
Jordan,JOR,2006,8.092974944,4515.591134,141.7478705,25.41721484,0.454122806,15056929760
Jordan,JOR,2007,8.176170351,4678.835063,145.9929646,28.16028793,0.763797726,17110587447
Jordan,JOR,2008,7.232318964,4786.748451,140.912926,29.64498699,5.647978406,22657662393
Jordan,JOR,2009,5.023710073,4781.60509,112.1519982,27.75934439,3.871143619,24537876056
Jordan,JOR,2010,2.314834221,4644.16937,114.2226777,26.26682812,1.664130542,27133804225
Jordan,JOR,2011,2.737179886,4521.40808,118.6996795,26.79466896,3.327721468,29524149155
Jordan,JOR,2012,2.429358001,4386.745095,117.8555877,25.80780386,2.918406584,31634561690
Jordan,JOR,2013,2.609947375,4274.547909,111.451528,25.64065978,1.285512607,34454440141
Jordan,JOR,2014,3.384078099,4221.089517,109.9388055,25.50879579,1.202610025,36847643521
Jordan,JOR,2015,2.496528793,4164.108769,95.35791223,25.23280589,1.400035893,38587017887
Jordan,JOR,2016,1.994180849,4119.252115,88.7207179,24.66943659,1.1228606,39892551127
Jordan,JOR,2017,2.087114551,4105.720951,90.16351506,24.60354689,0.869333532,41408960845
Jordan,JOR,2018,1.934091701,4109.752429,88.53151717,24.53073867,0.718264601,42932112676
Jordan,JOR,2019,1.955466358,4133.549805,85.68804611,24.45447093,0.034886206,44502895915
Kazakhstan,KAZ,1995,-8.200000001,3700.754486,82.52240704,29.99769274,7.350209733,20374302652
Kazakhstan,KAZ,1996,0.500000002,3776.083915,71.27357329,25.58776456,9.728850047,21035368251
Kazakhstan,KAZ,1997,1.699999999,3901.338993,72.3595507,25.60638223,8.010696099,22165932063
Kazakhstan,KAZ,1998,-1.899999999,3893.938724,65.20418275,29.31463104,2.961322992,22135254836
Kazakhstan,KAZ,1999,2.699999998,4037.453763,82.57915136,32.96666533,10.87824555,16870821840
Kazakhstan,KAZ,2000,9.800000002,4446.452533,105.6996926,37.77582967,25.79733287,18291994909
Kazakhstan,KAZ,2001,13.5,5055.313866,92.84906851,36.14182986,20.12070712,22152694162
Kazakhstan,KAZ,2002,9.8,5550.505632,94.03168565,35.81093211,22.3957941,24636593223
Kazakhstan,KAZ,2003,9.3,6046.328017,91.46333243,35.07526591,22.34656401,30833699703
Kazakhstan,KAZ,2004,9.600000001,6580.885049,96.4091997,35.35184195,27.67334722,43151647003
Kazakhstan,KAZ,2005,9.699999999,7155.343663,97.76250302,37.62801815,29.79711952,57123671734
Kazakhstan,KAZ,2006,10.7,7837.629145,91.4535268,39.35645575,29.17964849,81003884545
Kazakhstan,KAZ,2007,8.9,8438.104645,92.1616331,37.73089748,26.57352278,1.05E+11
Kazakhstan,KAZ,2008,3.3,8554.823573,94.29480465,40.25024558,32.00883622,1.33E+11
Kazakhstan,KAZ,2009,1.199999999,8487.54483,75.76606746,38.43148085,20.87568051,1.15E+11
Kazakhstan,KAZ,2010,7.3,8979.332284,74.1382659,40.60242212,24.21193664,1.48E+11
Kazakhstan,KAZ,2011,7.400000001,9506.734053,73.11785705,37.2660881,27.19230633,1.93E+11
Kazakhstan,KAZ,2012,4.8,9823.693897,73.72373249,36.30285333,23.39118345,2.08E+11
Kazakhstan,KAZ,2013,5.999999999,10264.29807,65.40760933,33.69881564,19.20405043,2.37E+11
Kazakhstan,KAZ,2014,4.200000001,10539.04468,64.97203465,33.20942583,17.61358276,2.21E+11
Kazakhstan,KAZ,2015,1.2,10510.77189,53.04972881,30.85478739,9.55269289,1.84E+11
Kazakhstan,KAZ,2016,1.1,10476.34757,60.31159659,31.97979036,11.50062282,1.37E+11
Kazakhstan,KAZ,2017,4.1,10758.52088,56.82538794,32.3252253,15.67451643,1.67E+11
Kazakhstan,KAZ,2018,4.1,11053.36206,63.52795651,33.4962004,21.7844822,1.79E+11
Kazakhstan,KAZ,2019,4.5,11402.76011,64.85861655,33.02879591,17.62452902,1.82E+11
Kenya,KEN,1995,4.406216526,1037.269421,71.74574164,13.55651793,7.286247497,9046326060
Kenya,KEN,1996,4.146839267,1049.254942,57.3121107,16.39205347,5.490762576,12045858436
Kenya,KEN,1997,0.47490192,1024.627267,54.05711686,15.92638317,4.732982183,13115773738
Kenya,KEN,1998,3.290213723,1029.132508,48.89724194,15.54216332,4.534393483,14093998844
Kenya,KEN,1999,2.305388596,1024.139406,48.19227499,14.91530256,3.268707204,12896013577
Kenya,KEN,2000,0.599695392,1002.374863,53.30904439,15.01585603,3.313967549,12705357103
Kenya,KEN,2001,3.779906496,1012.268394,55.94683603,15.30962409,3.141620668,12986007426
Kenya,KEN,2002,0.54685953,990.568238,55.17267226,15.45356118,3.739543911,13147743911
Kenya,KEN,2003,2.932475546,992.3599698,54.1322659,15.62315004,5.085421396,14904517650
Kenya,KEN,2004,5.104299776,1015.017492,59.47700335,16.20507734,4.123678129,16095337094
Kenya,KEN,2005,5.906666082,1045.924722,64.47886616,17.01262604,4.0380771,18737897745
Kenya,KEN,2006,6.472494299,1083.329011,55.23648513,19.38410594,2.950418509,25825524821
Kenya,KEN,2007,6.850729771,1125.937307,53.8947888,19.30216808,3.633898494,31958195182
Kenya,KEN,2008,0.232282746,1097.750868,57.57859865,18.58277173,3.638868734,35895153328
Kenya,KEN,2009,3.306939815,1103.281866,50.86364157,18.74914446,3.712635241,37021512049
Kenya,KEN,2010,8.405699224,1163.896968,54.22686463,18.54947489,3.015425034,40000088347
Kenya,KEN,2011,6.10826372,1202.16745,60.44867332,18.90693783,3.255771349,41953433591
Kenya,KEN,2012,4.563209131,1223.994429,57.76507632,18.59926669,3.223570259,50412754861
Kenya,KEN,2013,5.878680567,1262.453838,53.13300696,18.02414707,2.944415255,55096728048
Kenya,KEN,2014,5.357125644,1296.474783,51.29830551,17.44177205,2.910675496,61448046802
Kenya,KEN,2015,5.718507131,1336.883265,44.17859347,17.30079584,2.960045209,64007750169
Kenya,KEN,2016,5.8789493,1381.623203,37.70020947,17.89167453,2.868836932,69188755364
Kenya,KEN,2017,4.805696525,1414.296462,37.39483724,16.78943539,2.411873633,78965004656
Kenya,KEN,2018,6.318450702,1469.384238,36.14938833,16.4050743,1.326671305,87778582964
Kenya,KEN,2019,5.365748965,1513.437266,33.40144307,16.14641759,1.052401686,95503088538
Kiribati,KIR,1995,0,1463.483558,124.3005263,8.684868421,0.078915819,56338028.17
Kiribati,KIR,1996,1.694915254,1465.880291,105.84,8.226941176,0.07062083,66515376.79
Kiribati,KIR,1997,1.666666667,1466.448207,110.9371429,7.623296703,0.060794158,67537479.59
Kiribati,KIR,1998,6.557377049,1536.36026,97.09269231,10.39384615,0.052523217,65334841.06
Kiribati,KIR,1999,-1.538461538,1486.998032,112.6429907,11.59626168,0.02724379,69032258.06
Kiribati,KIR,2000,6.25,1553.055636,105.0432759,10.49336207,0.029584285,67254174.4
Kiribati,KIR,2001,-1.470588235,1504.565615,113.4642623,10.45393443,0.037597947,63101272.37
Kiribati,KIR,2002,3.787462687,1535.36605,129.4278954,9.197289682,0.037743302,72196457.68
Kiribati,KIR,2003,2.006324636,1539.162675,110.6674046,8.829175906,0.045014657,90231856.8
Kiribati,KIR,2004,-1.629360204,1486.344867,103.1906189,7.945189143,0.045176382,102367039.3
Kiribati,KIR,2005,4.951631626,1529.173179,125.6327661,6.748597447,0.02648817,112133944.3
Kiribati,KIR,2006,-0.049295323,1495.660929,100.4153232,9.951363462,0.03380181,110234939.8
Kiribati,KIR,2007,2.034947265,1491.474262,104.3600999,10.49912965,0.043302368,132671743
Kiribati,KIR,2008,-2.091436758,1427.322673,99.4837973,10.89913233,0.070983508,141042610.3
Kiribati,KIR,2009,0.802751509,1407.874573,103.3547521,10.33400279,0.073149333,132420059.3
Kiribati,KIR,2010,-0.923884657,1367.737108,90.81919825,11.86289313,0.062338136,156120895.2
Kiribati,KIR,2011,1.594561102,1365.599107,100.7623621,12.82732469,0.073192876,181705002.6
Kiribati,KIR,2012,4.713319136,1408.129969,104.5967878,13.63525039,0.058389845,190243321.6
Kiribati,KIR,2013,4.214773912,1446.695601,105.8093991,14.472648,0.055213896,185113921.6
Kiribati,KIR,2014,-0.697828087,1416.900369,116.1183369,14.38983161,0.087994189,179703443.3
Kiribati,KIR,2015,10.40540793,1542.616968,123.0152563,15.22203929,0.07292428,171117872.4
Kiribati,KIR,2016,5.135383281,1598.747266,128.8284533,14.69435737,0.082690196,178328873
Kiribati,KIR,2017,0.89150817,1590.052847,119.6146637,12.4861883,0.093406453,187276210.9
Kiribati,KIR,2018,2.313157811,1603.113718,98.39241362,12.4706624,0.041513572,196737896
Kiribati,KIR,2019,2.247365963,1614.528224,..,..,0.038354412,194647201.9
"Korea, Dem. People's Rep.",PRK,1995,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,1996,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,1997,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,1998,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,1999,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2000,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2001,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2002,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2003,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2004,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2005,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2006,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2007,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2008,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2009,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2010,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2011,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2012,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2013,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2014,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2015,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2016,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2017,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2018,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2019,..,..,..,..,..,..
"Korea, Rep.",KOR,1995,9.614565393,13408.68142,52.46402196,36.49125561,0.028605796,5.67E+11
"Korea, Rep.",KOR,1996,7.890703326,14329.53931,52.65397293,35.44805561,0.02290016,6.10E+11
"Korea, Rep.",KOR,1997,6.170552427,15071.75639,57.52303775,35.39646916,0.020638275,5.70E+11
"Korea, Rep.",KOR,1998,-5.129448165,14195.81309,68.49747206,35.30828329,0.036562924,3.83E+11
"Korea, Rep.",KOR,1999,11.46694243,15711.56402,59.76275376,34.66586525,0.02225615,4.98E+11
"Korea, Rep.",KOR,2000,9.060833325,16992.47908,66.09516011,34.75531678,0.019602495,5.76E+11
"Korea, Rep.",KOR,2001,4.852399572,17680.84549,62.22379722,33.2209652,0.028086568,5.48E+11
"Korea, Rep.",KOR,2002,7.725142675,18936.95165,58.3530394,32.81274988,0.022119429,6.27E+11
"Korea, Rep.",KOR,2003,3.147291194,19431.97111,61.17460128,33.11125973,0.025510996,7.03E+11
"Korea, Rep.",KOR,2004,5.197391363,20361.06925,70.01571487,34.73483971,0.020482169,7.93E+11
"Korea, Rep.",KOR,2005,4.308542714,21193.35751,68.32481102,34.15033175,0.019406629,9.35E+11
"Korea, Rep.",KOR,2006,5.264326595,22192.18512,70.65187353,33.517273,0.019733806,1.05E+12
"Korea, Rep.",KOR,2007,5.799548415,23360.90574,73.87452529,33.45375008,0.023980484,1.17E+12
"Korea, Rep.",KOR,2008,3.012984873,23882.7305,95.51635243,32.51021797,0.041993548,1.05E+12
"Korea, Rep.",KOR,2009,0.79269899,23948.47224,86.13361937,32.90536001,0.035771813,9.44E+11
"Korea, Rep.",KOR,2010,6.804824918,25451.00416,91.3995965,34.11677597,0.032123172,1.14E+12
"Korea, Rep.",KOR,2011,3.685667782,26186.89754,105.5663136,34.45096726,0.033507277,1.25E+12
"Korea, Rep.",KOR,2012,2.402530992,26675.44017,105.4583277,34.13469264,0.045904419,1.28E+12
"Korea, Rep.",KOR,2013,3.164708636,27394.65031,97.95210495,34.44782919,0.02764891,1.37E+12
"Korea, Rep.",KOR,2014,3.202453795,28094.9177,90.6144419,34.09167237,0.024329381,1.48E+12
"Korea, Rep.",KOR,2015,2.809103268,28732.23108,79.13249439,34.14993567,0.018425354,1.47E+12
"Korea, Rep.",KOR,2016,2.946881715,29461.78401,73.60380947,34.29779968,0.018799025,1.50E+12
"Korea, Rep.",KOR,2017,3.15963574,30307.39524,77.12091781,34.76630854,0.022206689,1.62E+12
"Korea, Rep.",KOR,2018,2.907403774,31040.65545,78.98886551,34.04580231,0.021995292,1.72E+12
"Korea, Rep.",KOR,2019,2.039348227,31610.919,76.99642931,32.83214695,0.099287689,1.65E+12
Kosovo,XKX,1995,..,..,..,..,..,..
Kosovo,XKX,1996,..,..,..,..,..,..
Kosovo,XKX,1997,..,..,..,..,..,..
Kosovo,XKX,1998,..,..,..,..,..,..
Kosovo,XKX,1999,..,..,..,..,..,..
Kosovo,XKX,2000,..,1747.254174,..,..,0.153956331,1849196082
Kosovo,XKX,2001,26.97391478,2217.052039,..,..,0.472343578,2535333632
Kosovo,XKX,2002,-0.700947078,2200.016681,52.16640502,..,0.164923449,2406270658
Kosovo,XKX,2003,5.98014461,2329.998611,55.0008105,..,0.162249898,2790455728
Kosovo,XKX,2004,2.612125722,2389.239726,56.70290488,..,1.092872091,3556757429
Kosovo,XKX,2005,6.033231085,2531.668243,59.50093363,..,0.781045356,3663101604
Kosovo,XKX,2006,4.503032553,2624.505171,66.10573003,..,0.799925402,3846819721
Kosovo,XKX,2007,7.286082491,2793.201705,68.69120414,..,1.093157528,4655899261
Kosovo,XKX,2008,6.304897119,2945.555826,69.90893685,23.42216957,3.176619491,5687417607
Kosovo,XKX,2009,3.597140182,3027.100877,68.98248722,23.81049735,1.149958601,5653792720
Kosovo,XKX,2010,3.30863394,3102.237525,75.25137665,23.78437074,2.371891663,5835874321
Kosovo,XKX,2011,4.377008217,3210.325057,81.52437844,23.63005504,2.348368387,6701698218
Kosovo,XKX,2012,2.809624622,3271.106922,77.15761841,23.11643077,0.973917095,6499807272
Kosovo,XKX,2013,3.441470903,3363.188642,71.50427477,23.50619532,0.525053668,7074777527
Kosovo,XKX,2014,1.222800835,3414.353322,73.72021733,22.1133004,0.50419603,7396705195
Kosovo,XKX,2015,4.095282845,3603.025501,72.33051662,23.78599966,0.33164878,6442915788
Kosovo,XKX,2016,4.070291293,3772.121641,74.61308216,23.79764749,0.385549527,6719172017
Kosovo,XKX,2017,4.226086496,3902.018669,79.68996866,25.5652723,0.546805581,7245707185
Kosovo,XKX,2018,3.813314743,4037.105467,85.61469202,26.34934063,0.549480977,7942961738
Kosovo,XKX,2019,4.941931623,4256.053173,85.17895948,26.38235616,0.399150684,7953156068
Kuwait,KWT,1995,4.858291252,34712.31105,94.31962435,..,39.33849174,27191353887
Kuwait,KWT,1996,0.605127159,34472.62753,91.47214474,..,42.51638022,31493319973
Kuwait,KWT,1997,2.473325258,33602.64678,92.44354655,..,38.86124399,30355093966
Kuwait,KWT,1998,3.662054728,32534.01279,94.95984317,..,29.57780582,25939960630
Kuwait,KWT,1999,-1.789009125,29978.82545,85.36811455,..,35.07000686,30123850197
Kuwait,KWT,2000,4.694581871,29951.56661,86.6183245,..,51.81570818,37712842243
Kuwait,KWT,2001,0.213332576,29185.61397,86.85046729,..,44.20889527,34887512227
Kuwait,KWT,2002,3.014283152,29590.97209,81.22519413,..,38.90093196,38137545245
Kuwait,KWT,2003,17.32602042,34322.24682,86.55517551,..,40.83354636,47876510067
Kuwait,KWT,2004,10.24029806,37168.55404,89.29764168,..,48.36244645,59439090601
Kuwait,KWT,2005,10.60904498,39849.59691,92.24268009,..,56.00767093,80798630137
Kuwait,KWT,2006,7.514773,40976.67686,89.7130932,..,53.33002923,1.02E+11
Kuwait,KWT,2007,5.991575511,41170.67079,91.73250339,..,49.27242662,1.15E+11
Kuwait,KWT,2008,2.479756943,39777.28691,92.68345625,..,54.21943825,1.47E+11
Kuwait,KWT,2009,-7.076056431,34800.30883,88.81106499,..,40.24720024,1.06E+11
Kuwait,KWT,2010,-2.37026412,32035.37848,97.02773949,66.06538248,49.33749565,1.15E+11
Kuwait,KWT,2011,9.628406975,33166.91962,99.09037034,72.70570141,58.98281168,1.54E+11
